topic Q0 docid rank score qid
26 Q0 53p7y804 435 0.0058320328304722275 OHSU_R4_timefusion
26 Q0 7vrd6l52 436 0.005827646192961328 OHSU_R4_timefusion
26 Q0 ryp6hadt 437 0.005807146848309076 OHSU_R4_timefusion
26 Q0 5hdyu886 438 0.005804704797646953 OHSU_R4_timefusion
26 Q0 jlyy9z4t 439 0.0058015213657237 OHSU_R4_timefusion
26 Q0 dsg1bqli 440 0.0057887924932759 OHSU_R4_timefusion
26 Q0 51ebv0rk 441 0.00578436404071508 OHSU_R4_timefusion
26 Q0 77903fld 442 0.005780346820809247 OHSU_R4_timefusion
26 Q0 deka17f9 443 0.005761697468361159 OHSU_R4_timefusion
26 Q0 e3zjav3d 444 0.005731007334169353 OHSU_R4_timefusion
26 Q0 agnpksxn 445 0.005676764869371873 OHSU_R4_timefusion
26 Q0 6su2x8mk 446 0.005635298643735336 OHSU_R4_timefusion
26 Q0 adhj5e5s 447 0.0056345770631484925 OHSU_R4_timefusion
26 Q0 9gvdpt61 448 0.005617977528089888 OHSU_R4_timefusion
26 Q0 8jmlcs3z 449 0.005602944292294775 OHSU_R4_timefusion
26 Q0 5nw3828d 450 0.0055790911405884675 OHSU_R4_timefusion
26 Q0 e6br6v2d 451 0.005559616236841954 OHSU_R4_timefusion
26 Q0 byp9heum 452 0.005537169495747483 OHSU_R4_timefusion
26 Q0 jl48e5c0 453 0.005520870709245306 OHSU_R4_timefusion
26 Q0 dthdszdn 454 0.00551846774353778 OHSU_R4_timefusion
26 Q0 paefz4df 455 0.005499545747223765 OHSU_R4_timefusion
26 Q0 oxvfxmtr 456 0.0054634380401415465 OHSU_R4_timefusion
26 Q0 jpy373ph 457 0.005429573637666124 OHSU_R4_timefusion
26 Q0 aqh9zxgh 458 0.0054167593347666 OHSU_R4_timefusion
26 Q0 9bqgzeme 459 0.005411255411255411 OHSU_R4_timefusion
26 Q0 3acsko74 460 0.0054075648210147285 OHSU_R4_timefusion
26 Q0 3xtuf7z7 461 0.0054063427577458025 OHSU_R4_timefusion
26 Q0 93k061k1 462 0.0054042434059231705 OHSU_R4_timefusion
26 Q0 kat8cwyq 463 0.005391425908667288 OHSU_R4_timefusion
26 Q0 9xdtmk8q 464 0.0053867791842475395 OHSU_R4_timefusion
26 Q0 g0v43z1o 465 0.005351519278236445 OHSU_R4_timefusion
26 Q0 hhsfq8bz 466 0.0053493044471397645 OHSU_R4_timefusion
26 Q0 glxt2q6f 467 0.005343321427220802 OHSU_R4_timefusion
26 Q0 7ovre426 468 0.005313451347389785 OHSU_R4_timefusion
26 Q0 gp4x54pe 469 0.005310317287955108 OHSU_R4_timefusion
26 Q0 glwslgjy 470 0.005263157894736842 OHSU_R4_timefusion
26 Q0 y6rfq2mx 471 0.005259337627711518 OHSU_R4_timefusion
26 Q0 45g12waw 472 0.005235602094240838 OHSU_R4_timefusion
26 Q0 r1dy171w 473 0.005202403542061986 OHSU_R4_timefusion
26 Q0 24bail03 474 0.005194348548778928 OHSU_R4_timefusion
26 Q0 ptutkd6o 475 0.005174652903294909 OHSU_R4_timefusion
26 Q0 0yc0tdqb 476 0.005164788678890475 OHSU_R4_timefusion
26 Q0 kwu0otpi 477 0.005154639175257732 OHSU_R4_timefusion
26 Q0 5296m6d8 478 0.00515227121044907 OHSU_R4_timefusion
26 Q0 c7wp9lbf 479 0.005128411309308425 OHSU_R4_timefusion
26 Q0 j2m91zte 480 0.0051111111111111105 OHSU_R4_timefusion
26 Q0 fuugy4cx 481 0.005092733353602919 OHSU_R4_timefusion
26 Q0 vl309ss7 482 0.005073458943021154 OHSU_R4_timefusion
26 Q0 6fb8qgxo 483 0.005071108340013657 OHSU_R4_timefusion
26 Q0 cxoom0tu 484 0.005065912063577181 OHSU_R4_timefusion
26 Q0 uwp1vpao 485 0.0050650406504065045 OHSU_R4_timefusion
26 Q0 6rn69sne 486 0.005063676686147227 OHSU_R4_timefusion
26 Q0 z8w20js6 487 0.005054811899409402 OHSU_R4_timefusion
26 Q0 wyzdhdc5 488 0.0050196216247876775 OHSU_R4_timefusion
26 Q0 p8ztdwfe 489 0.005016539378313957 OHSU_R4_timefusion
26 Q0 hr23ux58 490 0.0050098823230312894 OHSU_R4_timefusion
26 Q0 55zsfry0 491 0.0050017712403440965 OHSU_R4_timefusion
26 Q0 wtmjt3hf 492 0.0049918224416282886 OHSU_R4_timefusion
26 Q0 iimql7vx 493 0.004983719598875617 OHSU_R4_timefusion
26 Q0 85z0eeic 494 0.004981024667931689 OHSU_R4_timefusion
26 Q0 4snfwx8r 495 0.0049751243781094535 OHSU_R4_timefusion
26 Q0 gpzyiuo7 496 0.0049647996833385175 OHSU_R4_timefusion
26 Q0 k3squoif 497 0.004958704825706452 OHSU_R4_timefusion
26 Q0 gt21ix2r 498 0.004957148664681043 OHSU_R4_timefusion
26 Q0 2qsh2dlk 499 0.004936768783390817 OHSU_R4_timefusion
26 Q0 dl7vrb5k 500 0.004936375603334796 OHSU_R4_timefusion
26 Q0 8zr657kq 501 0.0049350565843621404 OHSU_R4_timefusion
26 Q0 bxp3ide6 502 0.004914094350611532 OHSU_R4_timefusion
26 Q0 0k8g1de7 503 0.00490529431765906 OHSU_R4_timefusion
26 Q0 2v7yh3wf 504 0.004899689123172874 OHSU_R4_timefusion
26 Q0 hrmqafct 505 0.004891277305070409 OHSU_R4_timefusion
26 Q0 qjd93770 506 0.004885383240781661 OHSU_R4_timefusion
26 Q0 3v64a4ei 507 0.004882997686502067 OHSU_R4_timefusion
26 Q0 hhzcxu92 508 0.004878048780487805 OHSU_R4_timefusion
26 Q0 8qel6yxy 509 0.004836442750149213 OHSU_R4_timefusion
26 Q0 o3b2yvbs 510 0.004823776990525246 OHSU_R4_timefusion
26 Q0 gva617yp 511 0.004820809957386799 OHSU_R4_timefusion
26 Q0 c004bekd 512 0.004818849178545885 OHSU_R4_timefusion
26 Q0 ou2b0ihd 513 0.004817885098639554 OHSU_R4_timefusion
26 Q0 l5q5wc06 514 0.004807994289793005 OHSU_R4_timefusion
26 Q0 zgre7vbo 515 0.004807692307692308 OHSU_R4_timefusion
26 Q0 ubw91yq1 516 0.004804064939143534 OHSU_R4_timefusion
26 Q0 p7yhp197 517 0.0047948831437076385 OHSU_R4_timefusion
26 Q0 9zfby709 518 0.004784688995215311 OHSU_R4_timefusion
26 Q0 7htuepp4 519 0.004778384644928295 OHSU_R4_timefusion
26 Q0 ahthhban 520 0.004768353528153957 OHSU_R4_timefusion
26 Q0 5guhj6y3 521 0.004767813239585489 OHSU_R4_timefusion
26 Q0 k5bet5ue 522 0.004767640268995283 OHSU_R4_timefusion
26 Q0 fxebqm7k 523 0.004761149922440245 OHSU_R4_timefusion
26 Q0 yzqla4tn 524 0.004752793743234797 OHSU_R4_timefusion
26 Q0 e73d9lbu 525 0.004729235171883777 OHSU_R4_timefusion
26 Q0 zhgkop6u 526 0.0047090287676061745 OHSU_R4_timefusion
26 Q0 9mm83v8k 527 0.0047073217516628565 OHSU_R4_timefusion
26 Q0 lm2qs6ev 528 0.004705545270210703 OHSU_R4_timefusion
26 Q0 yczpj9ng 529 0.004699152181974797 OHSU_R4_timefusion
26 Q0 4qwed777 530 0.004694835680751174 OHSU_R4_timefusion
26 Q0 l1mht2qu 531 0.004690220625509687 OHSU_R4_timefusion
26 Q0 w9a4tpsu 532 0.004689221070978535 OHSU_R4_timefusion
26 Q0 iepagac8 533 0.0046631000578369 OHSU_R4_timefusion
26 Q0 p7pqla6l 534 0.004651162790697674 OHSU_R4_timefusion
26 Q0 sx7n2u3f 535 0.004651162790697674 OHSU_R4_timefusion
26 Q0 0njm2cgh 536 0.0046348352830669435 OHSU_R4_timefusion
26 Q0 kxebc12r 537 0.004617063342087215 OHSU_R4_timefusion
26 Q0 l28tadhn 538 0.004581739911813262 OHSU_R4_timefusion
26 Q0 iyxjpbly 539 0.004566675154910449 OHSU_R4_timefusion
26 Q0 2u4d235j 540 0.0045662100456621 OHSU_R4_timefusion
26 Q0 ilxd0ih9 541 0.0045515247973949464 OHSU_R4_timefusion
26 Q0 lxgofvye 542 0.004537186843665525 OHSU_R4_timefusion
26 Q0 vtj1kh8i 543 0.004530134132977092 OHSU_R4_timefusion
26 Q0 nf2vd6o1 544 0.004508960517358522 OHSU_R4_timefusion
26 Q0 hix00vyd 545 0.004497654262086514 OHSU_R4_timefusion
26 Q0 vknxzzgm 546 0.0044685412110781865 OHSU_R4_timefusion
26 Q0 8x68qlxc 547 0.004464285714285714 OHSU_R4_timefusion
26 Q0 85b4lwh3 548 0.004444730187304445 OHSU_R4_timefusion
26 Q0 dn9nlcgs 549 0.004444444444444445 OHSU_R4_timefusion
26 Q0 st8wyybq 550 0.004444444444444445 OHSU_R4_timefusion
26 Q0 5sgfx7oq 551 0.0044274394344992855 OHSU_R4_timefusion
26 Q0 zf4mnwpt 552 0.004424778761061947 OHSU_R4_timefusion
26 Q0 2n0hqpqf 553 0.004424131270364661 OHSU_R4_timefusion
26 Q0 yj53hdba 554 0.00441924342552555 OHSU_R4_timefusion
26 Q0 okj5p0u9 555 0.004408901319271463 OHSU_R4_timefusion
26 Q0 oihyz5v7 556 0.004400052226139183 OHSU_R4_timefusion
26 Q0 ij4u980v 557 0.00439353630899596 OHSU_R4_timefusion
26 Q0 wdgy83hn 558 0.0043904059879506475 OHSU_R4_timefusion
26 Q0 5908gvj3 559 0.0043859649122807015 OHSU_R4_timefusion
26 Q0 pqg0g1nx 560 0.004378580252507668 OHSU_R4_timefusion
26 Q0 jan20ljs 561 0.004372647205057177 OHSU_R4_timefusion
26 Q0 nm12lk2h 562 0.004371624680473561 OHSU_R4_timefusion
26 Q0 1mpfxkdn 563 0.004365993369634056 OHSU_R4_timefusion
26 Q0 56zhxd6e 564 0.0043647310853788595 OHSU_R4_timefusion
26 Q0 9uj8s19h 565 0.004347826086956522 OHSU_R4_timefusion
26 Q0 dt115y7c 566 0.004345593726661688 OHSU_R4_timefusion
26 Q0 b9urhbkh 567 0.004334219563531627 OHSU_R4_timefusion
26 Q0 h60x89zi 568 0.0043262658872117036 OHSU_R4_timefusion
26 Q0 nux0uy7b 569 0.00431218295112435 OHSU_R4_timefusion
26 Q0 15zj660u 570 0.004310344827586207 OHSU_R4_timefusion
26 Q0 jjdr14fe 571 0.00430357336542936 OHSU_R4_timefusion
26 Q0 1cfwj5uq 572 0.004298395207486117 OHSU_R4_timefusion
26 Q0 kt6t41ff 573 0.004298302170642596 OHSU_R4_timefusion
26 Q0 bnapx665 574 0.004295195466672546 OHSU_R4_timefusion
26 Q0 7mkj8jg3 575 0.00427247438581029 OHSU_R4_timefusion
26 Q0 jgx9msdq 576 0.0042679472654238325 OHSU_R4_timefusion
26 Q0 kx4iixqk 577 0.0042636684303350965 OHSU_R4_timefusion
26 Q0 9ub8fgvu 578 0.004247368300496399 OHSU_R4_timefusion
26 Q0 8uwykvsg 579 0.0042348300266852315 OHSU_R4_timefusion
26 Q0 du6l831u 580 0.004232465231975276 OHSU_R4_timefusion
26 Q0 qkbfuayo 581 0.004225753298214872 OHSU_R4_timefusion
26 Q0 heh7esdt 582 0.004222117138417888 OHSU_R4_timefusion
26 Q0 r5fmma5g 583 0.004219409282700422 OHSU_R4_timefusion
26 Q0 qceod9kk 584 0.004217784896531057 OHSU_R4_timefusion
26 Q0 9wt2za3m 585 0.004212478770000894 OHSU_R4_timefusion
26 Q0 hqech99b 586 0.004204418548357445 OHSU_R4_timefusion
26 Q0 z49nb5ej 587 0.004203848619531551 OHSU_R4_timefusion
26 Q0 fa95j6be 588 0.004200719675382671 OHSU_R4_timefusion
26 Q0 gt9tsy78 589 0.004192405302307477 OHSU_R4_timefusion
26 Q0 af8i359n 590 0.004191253037139882 OHSU_R4_timefusion
26 Q0 vxvqs5kh 591 0.004189001389716101 OHSU_R4_timefusion
26 Q0 glmshsh6 592 0.0041889389651678715 OHSU_R4_timefusion
26 Q0 au5akuop 593 0.004174135268958419 OHSU_R4_timefusion
26 Q0 qopcs6jy 594 0.004162625885863485 OHSU_R4_timefusion
26 Q0 uz6usokd 595 0.004160213388401308 OHSU_R4_timefusion
26 Q0 7vadpp3d 596 0.004150303275203832 OHSU_R4_timefusion
26 Q0 17wpnfao 597 0.004144878554695716 OHSU_R4_timefusion
26 Q0 70c382l7 598 0.004132231404958678 OHSU_R4_timefusion
26 Q0 p3okzo8n 599 0.004130808950086059 OHSU_R4_timefusion
26 Q0 wql253d8 600 0.004130341785782772 OHSU_R4_timefusion
26 Q0 8ljnxihr 601 0.004122922778202725 OHSU_R4_timefusion
26 Q0 ea0v7v4c 602 0.00411522633744856 OHSU_R4_timefusion
26 Q0 10n2u1b1 603 0.004106793496593132 OHSU_R4_timefusion
26 Q0 z6q1zthq 604 0.004081632653061225 OHSU_R4_timefusion
26 Q0 9ru74u70 605 0.0040567112321584255 OHSU_R4_timefusion
26 Q0 67u5jxue 606 0.0040541134419313255 OHSU_R4_timefusion
26 Q0 36wdv3lp 607 0.004048582995951417 OHSU_R4_timefusion
26 Q0 9pz3phtd 608 0.0040453326682047775 OHSU_R4_timefusion
26 Q0 c2bj3qsg 609 0.004041161017905204 OHSU_R4_timefusion
26 Q0 gh84kgcg 610 0.004036204480147824 OHSU_R4_timefusion
26 Q0 0gss1knb 611 0.004016476232561076 OHSU_R4_timefusion
26 Q0 d4mf43j9 612 0.004016064257028112 OHSU_R4_timefusion
26 Q0 od6zj47a 613 0.004005007011019035 OHSU_R4_timefusion
26 Q0 4x3r4ua8 614 0.003978612759100564 OHSU_R4_timefusion
26 Q0 djuomhww 615 0.003977671020560411 OHSU_R4_timefusion
26 Q0 g70y02rk 616 0.003963953013313344 OHSU_R4_timefusion
26 Q0 xhum1ykr 617 0.003956294687522878 OHSU_R4_timefusion
26 Q0 2ytw9swr 618 0.003954494837011541 OHSU_R4_timefusion
26 Q0 5c3t4znm 619 0.003952569169960474 OHSU_R4_timefusion
26 Q0 it4ka7v0 620 0.0039428224369165 OHSU_R4_timefusion
26 Q0 ixuvy2g4 621 0.003937007874015748 OHSU_R4_timefusion
26 Q0 ik5rdhlo 622 0.003936722237118118 OHSU_R4_timefusion
26 Q0 xo0w2pds 623 0.003924586674018087 OHSU_R4_timefusion
26 Q0 h9rp99r1 624 0.003900614480363345 OHSU_R4_timefusion
26 Q0 zi98dq1v 625 0.003891207262610733 OHSU_R4_timefusion
26 Q0 e2xh6s42 626 0.0038847644394639775 OHSU_R4_timefusion
26 Q0 ndk9atoa 627 0.0038768914504885774 OHSU_R4_timefusion
26 Q0 d0wls5mw 628 0.0038759689922480615 OHSU_R4_timefusion
26 Q0 2itui3ar 629 0.0038735534878971654 OHSU_R4_timefusion
26 Q0 88fm77sp 630 0.0038714166018313494 OHSU_R4_timefusion
26 Q0 ul53w55f 631 0.0038651824366110078 OHSU_R4_timefusion
26 Q0 07amiydg 632 0.0038583665632845963 OHSU_R4_timefusion
26 Q0 s623p0n6 633 0.0038541663413217226 OHSU_R4_timefusion
26 Q0 tv13furv 634 0.0038517416316153296 OHSU_R4_timefusion
26 Q0 zovj2vt5 635 0.0038512818283263045 OHSU_R4_timefusion
26 Q0 6wxwv0r2 636 0.003849605743957946 OHSU_R4_timefusion
26 Q0 fj8nhgyl 637 0.003839056945918236 OHSU_R4_timefusion
26 Q0 8o66blx7 638 0.003823585994613313 OHSU_R4_timefusion
26 Q0 x7siihod 639 0.0038213928054809327 OHSU_R4_timefusion
26 Q0 p40wwv47 640 0.0038175258171280852 OHSU_R4_timefusion
26 Q0 9usjzdbu 641 0.0038125251153326885 OHSU_R4_timefusion
26 Q0 9o3ezgcn 642 0.003812191231960167 OHSU_R4_timefusion
26 Q0 az9e2byy 643 0.003802375863611512 OHSU_R4_timefusion
26 Q0 3xccfhd9 644 0.0038022813688212928 OHSU_R4_timefusion
26 Q0 qvsd7kqc 645 0.003787958871575861 OHSU_R4_timefusion
26 Q0 6yl3oh6n 646 0.0037878787878787884 OHSU_R4_timefusion
26 Q0 1z0kn95v 647 0.003769016400931975 OHSU_R4_timefusion
26 Q0 fzune84r 648 0.003754335070997012 OHSU_R4_timefusion
26 Q0 dvfeosgt 649 0.003741149237472767 OHSU_R4_timefusion
26 Q0 cdp49bk5 650 0.0037388447582622345 OHSU_R4_timefusion
26 Q0 51e8a6lz 651 0.0037361752055301884 OHSU_R4_timefusion
26 Q0 63c9dt8a 652 0.003727644904115493 OHSU_R4_timefusion
26 Q0 2qqkoeo9 653 0.003720285345356787 OHSU_R4_timefusion
26 Q0 4vkkkndi 654 0.0037174721189591076 OHSU_R4_timefusion
26 Q0 h38jqpbj 655 0.0037083367511552244 OHSU_R4_timefusion
26 Q0 wztm0rbx 656 0.0037046009730886476 OHSU_R4_timefusion
26 Q0 h3tor88n 657 0.003703703703703704 OHSU_R4_timefusion
26 Q0 ze2jnq9k 658 0.003703703703703704 OHSU_R4_timefusion
26 Q0 gdzx3vlt 659 0.003691555415693347 OHSU_R4_timefusion
26 Q0 n1hb9qzn 660 0.003687150758865867 OHSU_R4_timefusion
26 Q0 m63b9ekk 661 0.003683996322033132 OHSU_R4_timefusion
26 Q0 k72fkagj 662 0.003680107735736669 OHSU_R4_timefusion
26 Q0 nydfds7o 663 0.0036771975386976335 OHSU_R4_timefusion
26 Q0 ax9cd2v8 664 0.0036674226704627713 OHSU_R4_timefusion
26 Q0 7rh07bii 665 0.0036578540589520814 OHSU_R4_timefusion
26 Q0 htw1ezxz 666 0.00365183893386085 OHSU_R4_timefusion
26 Q0 cljv4lz9 667 0.0036496350364963507 OHSU_R4_timefusion
26 Q0 mettlmhz 668 0.0036464455617987897 OHSU_R4_timefusion
26 Q0 qbnvi2fi 669 0.003636363636363637 OHSU_R4_timefusion
26 Q0 zwqci59h 670 0.003626989695101151 OHSU_R4_timefusion
26 Q0 aj2ixlo7 671 0.0036231884057971015 OHSU_R4_timefusion
26 Q0 pem059zk 672 0.0036017827529021564 OHSU_R4_timefusion
26 Q0 k5yao113 673 0.003597800471327573 OHSU_R4_timefusion
26 Q0 k1w77fth 674 0.0035971223021582736 OHSU_R4_timefusion
26 Q0 xvhg4m16 675 0.0035971223021582736 OHSU_R4_timefusion
26 Q0 9uu318tp 676 0.00357597414008872 OHSU_R4_timefusion
26 Q0 uazdr4v4 677 0.0035714285714285718 OHSU_R4_timefusion
26 Q0 xmts6or4 678 0.0035714285714285718 OHSU_R4_timefusion
26 Q0 ogn4kd0k 679 0.0035662761844307226 OHSU_R4_timefusion
26 Q0 1ie665rr 680 0.0035587188612099642 OHSU_R4_timefusion
26 Q0 rpg3q6rt 681 0.0035563812858489564 OHSU_R4_timefusion
26 Q0 g1149fla 682 0.003554088375028031 OHSU_R4_timefusion
26 Q0 1ybj2p1n 683 0.0035460992907801413 OHSU_R4_timefusion
26 Q0 tmuvbq1k 684 0.0035396892569977633 OHSU_R4_timefusion
26 Q0 kjc1jdvz 685 0.0035383323899603235 OHSU_R4_timefusion
26 Q0 u1k48t29 686 0.003536462678510085 OHSU_R4_timefusion
26 Q0 gqjyusjw 687 0.0035362418988388773 OHSU_R4_timefusion
26 Q0 8bamjtu6 688 0.0035259974504326134 OHSU_R4_timefusion
26 Q0 t7cxqkp1 689 0.0035211267605633804 OHSU_R4_timefusion
26 Q0 8l57mnjt 690 0.003511427361877091 OHSU_R4_timefusion
26 Q0 7ksh8c5v 691 0.0034965034965034965 OHSU_R4_timefusion
26 Q0 nr0fu2qb 692 0.0034965034965034965 OHSU_R4_timefusion
26 Q0 zlbz85l9 693 0.003484320557491289 OHSU_R4_timefusion
26 Q0 7xgcbhh6 694 0.0034778895148505004 OHSU_R4_timefusion
26 Q0 kln7f26y 695 0.0034767040013323897 OHSU_R4_timefusion
26 Q0 m4ig6jwh 696 0.003474042604477387 OHSU_R4_timefusion
26 Q0 o6xrzvjx 697 0.003448275862068965 OHSU_R4_timefusion
26 Q0 22s1m08b 698 0.003448012370760521 OHSU_R4_timefusion
26 Q0 mz1b5fuw 699 0.003436426116838488 OHSU_R4_timefusion
26 Q0 w8ewm8ve 700 0.0034291234001448925 OHSU_R4_timefusion
26 Q0 mqsvctkz 701 0.003424657534246575 OHSU_R4_timefusion
26 Q0 8625dwfu 702 0.0034176941380056236 OHSU_R4_timefusion
26 Q0 eudcs9t2 703 0.0034066819562387648 OHSU_R4_timefusion
26 Q0 401l7jbn 704 0.0034052571887965314 OHSU_R4_timefusion
26 Q0 8bxqsga2 705 0.0034050179211469536 OHSU_R4_timefusion
26 Q0 d0eo15p5 706 0.003404856013551665 OHSU_R4_timefusion
26 Q0 8kezr83s 707 0.0034047071519047603 OHSU_R4_timefusion
26 Q0 o2pk9niw 708 0.003401360544217687 OHSU_R4_timefusion
26 Q0 t3tgp5j7 709 0.003389830508474576 OHSU_R4_timefusion
26 Q0 chp63f69 710 0.0033897627451652326 OHSU_R4_timefusion
26 Q0 6rqd3fmj 711 0.003378161083472459 OHSU_R4_timefusion
26 Q0 2uiffl46 712 0.0033561676619731 OHSU_R4_timefusion
26 Q0 756v05ip 713 0.003355704697986577 OHSU_R4_timefusion
26 Q0 lqyc49t6 714 0.003354570344049896 OHSU_R4_timefusion
26 Q0 f2xaw0hb 715 0.003352368866328257 OHSU_R4_timefusion
26 Q0 9f7up1nq 716 0.0033475145544111067 OHSU_R4_timefusion
26 Q0 9oel8ym5 717 0.0033444816053511705 OHSU_R4_timefusion
26 Q0 nhxrpy37 718 0.0033444816053511705 OHSU_R4_timefusion
26 Q0 gb9rkv9c 719 0.0033426610536220823 OHSU_R4_timefusion
26 Q0 31i0mpvn 720 0.003334417696811971 OHSU_R4_timefusion
26 Q0 1uriiqhh 721 0.0033333333333333327 OHSU_R4_timefusion
26 Q0 ix3mi83u 722 0.0033333333333333327 OHSU_R4_timefusion
26 Q0 sm44g2xh 723 0.003332513190628502 OHSU_R4_timefusion
26 Q0 axg98hkm 724 0.003330197963278111 OHSU_R4_timefusion
26 Q0 bhnqnpwr 725 0.003328548259840449 OHSU_R4_timefusion
26 Q0 24mi50rv 726 0.003324873437269199 OHSU_R4_timefusion
26 Q0 9ucrgpib 727 0.003322259136212625 OHSU_R4_timefusion
26 Q0 r4xcx88f 728 0.003322259136212625 OHSU_R4_timefusion
26 Q0 dcmt92em 729 0.0033213272108394538 OHSU_R4_timefusion
26 Q0 6dq8xx7c 730 0.003320238588650821 OHSU_R4_timefusion
26 Q0 px0twvhs 731 0.003311420455163857 OHSU_R4_timefusion
26 Q0 8ibrsg9j 732 0.0033032230477310393 OHSU_R4_timefusion
26 Q0 tp6qq2pu 733 0.0032684152953360193 OHSU_R4_timefusion
26 Q0 4ofl66rt 734 0.0032679738562091504 OHSU_R4_timefusion
26 Q0 qpcvxwti 735 0.0032573289902280127 OHSU_R4_timefusion
26 Q0 we9oekt4 736 0.003249556643624199 OHSU_R4_timefusion
26 Q0 s453ngyu 737 0.0032414255192728283 OHSU_R4_timefusion
26 Q0 0nhgxoim 738 0.003229537984927168 OHSU_R4_timefusion
26 Q0 9luefzyo 739 0.0032258064516129032 OHSU_R4_timefusion
26 Q0 njkh20sv 740 0.003215065435607216 OHSU_R4_timefusion
26 Q0 1awmtj52 741 0.003206506517764796 OHSU_R4_timefusion
26 Q0 bvjmffyg 742 0.003205128205128205 OHSU_R4_timefusion
26 Q0 e56c5g8h 743 0.003199161211129296 OHSU_R4_timefusion
26 Q0 atqsz3ju 744 0.003189251385999373 OHSU_R4_timefusion
26 Q0 n6l2804j 745 0.0031799867582594744 OHSU_R4_timefusion
26 Q0 kgl3r43i 746 0.003175325352366328 OHSU_R4_timefusion
26 Q0 019rcbpg 747 0.003174793195503573 OHSU_R4_timefusion
26 Q0 8fhm7b1u 748 0.0031746031746031746 OHSU_R4_timefusion
26 Q0 jr98r6ih 749 0.0031645569620253164 OHSU_R4_timefusion
26 Q0 562xfngc 750 0.003155680224403927 OHSU_R4_timefusion
26 Q0 kzqqk8of 751 0.003154574132492113 OHSU_R4_timefusion
26 Q0 v2pwvst7 752 0.003154574132492113 OHSU_R4_timefusion
26 Q0 ljin0gtq 753 0.0031446540880503146 OHSU_R4_timefusion
26 Q0 h83aed9u 754 0.003139464124361504 OHSU_R4_timefusion
26 Q0 3tn77t8u 755 0.003134796238244514 OHSU_R4_timefusion
26 Q0 vgw65iw9 756 0.003134796238244514 OHSU_R4_timefusion
26 Q0 eb4z3u66 757 0.0031340108305788032 OHSU_R4_timefusion
26 Q0 p9xokvpx 758 0.003125 OHSU_R4_timefusion
26 Q0 zs86lyxq 759 0.003125 OHSU_R4_timefusion
26 Q0 j9be6occ 760 0.003119170275034657 OHSU_R4_timefusion
26 Q0 r9mv4anf 761 0.003115264797507788 OHSU_R4_timefusion
26 Q0 vsnqky1z 762 0.003105590062111801 OHSU_R4_timefusion
26 Q0 lkkeepn6 763 0.003097621353998493 OHSU_R4_timefusion
26 Q0 s7dxe3vn 764 0.0030959752321981426 OHSU_R4_timefusion
26 Q0 j59tm40d 765 0.0030954708374063213 OHSU_R4_timefusion
26 Q0 ikve75gj 766 0.00308641975308642 OHSU_R4_timefusion
26 Q0 t6w7p90m 767 0.00308641975308642 OHSU_R4_timefusion
26 Q0 03pd9jtn 768 0.0030839376665029805 OHSU_R4_timefusion
26 Q0 zpmwxoep 769 0.003076923076923077 OHSU_R4_timefusion
26 Q0 6dlw2klz 770 0.0030688996206237585 OHSU_R4_timefusion
26 Q0 4ufc49jr 771 0.003067484662576687 OHSU_R4_timefusion
26 Q0 8wb6u7dc 772 0.003067484662576687 OHSU_R4_timefusion
26 Q0 vx0tknyz 773 0.003066641849911812 OHSU_R4_timefusion
26 Q0 j181i5pr 774 0.003065114580945345 OHSU_R4_timefusion
26 Q0 wl0wlxh6 775 0.003058103975535168 OHSU_R4_timefusion
26 Q0 abzpfdcu 776 0.003055966209081309 OHSU_R4_timefusion
26 Q0 rcm48yfj 777 0.003048780487804878 OHSU_R4_timefusion
26 Q0 0b0fvnhn 778 0.003038750398308429 OHSU_R4_timefusion
26 Q0 phmvqhsm 779 0.003034475724194207 OHSU_R4_timefusion
26 Q0 mmjowh15 780 0.003031498598988695 OHSU_R4_timefusion
26 Q0 7hfy4jfc 781 0.003021978021978022 OHSU_R4_timefusion
26 Q0 b8pcns80 782 0.0030211480362537764 OHSU_R4_timefusion
26 Q0 29m8yot3 783 0.0030088606686755628 OHSU_R4_timefusion
26 Q0 hf3paocz 784 0.0030010010670714943 OHSU_R4_timefusion
26 Q0 z5u32l0w 785 0.0029850746268656717 OHSU_R4_timefusion
26 Q0 4ep7nf3q 786 0.002982133823255318 OHSU_R4_timefusion
26 Q0 pepeja37 787 0.002978667195033353 OHSU_R4_timefusion
26 Q0 4nz3c4x3 788 0.002976190476190476 OHSU_R4_timefusion
26 Q0 fv17a939 789 0.002976190476190476 OHSU_R4_timefusion
26 Q0 gsktliyd 790 0.0029742648644621424 OHSU_R4_timefusion
26 Q0 k8q11s9b 791 0.002967359050445104 OHSU_R4_timefusion
26 Q0 uwvgl44j 792 0.0029646717074629423 OHSU_R4_timefusion
26 Q0 maa43hpn 793 0.0029616573094833967 OHSU_R4_timefusion
26 Q0 h5kshyna 794 0.002958579881656805 OHSU_R4_timefusion
26 Q0 cso6l6ze 795 0.002953261427837699 OHSU_R4_timefusion
26 Q0 3tz4gthu 796 0.002952912141078748 OHSU_R4_timefusion
26 Q0 7bvviylj 797 0.002952181084220592 OHSU_R4_timefusion
26 Q0 ki7bn67o 798 0.002939546356494714 OHSU_R4_timefusion
26 Q0 17zue2xp 799 0.0029325513196480943 OHSU_R4_timefusion
26 Q0 7im0hci3 800 0.002924129896606961 OHSU_R4_timefusion
26 Q0 urd89ah5 801 0.0029239766081871343 OHSU_R4_timefusion
