topic Q0 docid rank score qid
23 Q0 hmt8tjpb 788 0.0029435292838447613 OHSU_R4_origfusion_Udelgen
23 Q0 hpbekwd2 789 0.0029411764705882357 OHSU_R4_origfusion_Udelgen
23 Q0 dzmbfp2g 790 0.002938105666265873 OHSU_R4_origfusion_Udelgen
23 Q0 c4i9tba2 791 0.0029325513196480943 OHSU_R4_origfusion_Udelgen
23 Q0 603v8lfb 792 0.002928191076875355 OHSU_R4_origfusion_Udelgen
23 Q0 092wubsa 793 0.0029239766081871343 OHSU_R4_origfusion_Udelgen
23 Q0 q6gbxghx 794 0.0029069767441860465 OHSU_R4_origfusion_Udelgen
23 Q0 ta9khr6z 795 0.0029011149382900093 OHSU_R4_origfusion_Udelgen
23 Q0 0fqsehgt 796 0.0028901734104046237 OHSU_R4_origfusion_Udelgen
23 Q0 xa5abatq 797 0.00288744966164321 OHSU_R4_origfusion_Udelgen
23 Q0 mt4dftwj 798 0.002882426378791217 OHSU_R4_origfusion_Udelgen
23 Q0 ksintgvq 799 0.002881844380403458 OHSU_R4_origfusion_Udelgen
23 Q0 zix0yu1y 800 0.002877017319933413 OHSU_R4_origfusion_Udelgen
23 Q0 f7cw2ca6 801 0.002873563218390805 OHSU_R4_origfusion_Udelgen
23 Q0 tw0kmfld 802 0.002873563218390805 OHSU_R4_origfusion_Udelgen
23 Q0 w96h7ccx 803 0.0028653295128939827 OHSU_R4_origfusion_Udelgen
23 Q0 ysjgk1mz 804 0.0028653295128939827 OHSU_R4_origfusion_Udelgen
23 Q0 c25um0uc 805 0.0028490028490028487 OHSU_R4_origfusion_Udelgen
23 Q0 f3ljyaax 806 0.002840909090909091 OHSU_R4_origfusion_Udelgen
23 Q0 fo12lbvs 807 0.002840909090909091 OHSU_R4_origfusion_Udelgen
23 Q0 2j55pnrb 808 0.0028328611898017 OHSU_R4_origfusion_Udelgen
23 Q0 5iofpvx2 809 0.002832586760078739 OHSU_R4_origfusion_Udelgen
23 Q0 e56c5g8h 810 0.002825231163599744 OHSU_R4_origfusion_Udelgen
23 Q0 2hrrv7k6 811 0.002824858757062147 OHSU_R4_origfusion_Udelgen
23 Q0 m0qqf4n7 812 0.002824858757062147 OHSU_R4_origfusion_Udelgen
23 Q0 bkrg9qoy 813 0.0028198587127158557 OHSU_R4_origfusion_Udelgen
23 Q0 a5oz6joh 814 0.002816901408450705 OHSU_R4_origfusion_Udelgen
23 Q0 zn3l6lgc 815 0.002816901408450705 OHSU_R4_origfusion_Udelgen
23 Q0 xksczb1h 816 0.0028148313519748467 OHSU_R4_origfusion_Udelgen
23 Q0 xklom4l5 817 0.0028134379244989234 OHSU_R4_origfusion_Udelgen
23 Q0 trwbfefy 818 0.002808988764044944 OHSU_R4_origfusion_Udelgen
23 Q0 30cc414n 819 0.0028079097781328745 OHSU_R4_origfusion_Udelgen
23 Q0 p5ceve0x 820 0.0028064844561908834 OHSU_R4_origfusion_Udelgen
23 Q0 eoluytjb 821 0.0028011204481792717 OHSU_R4_origfusion_Udelgen
23 Q0 fe8ego7f 822 0.0027969320402669714 OHSU_R4_origfusion_Udelgen
23 Q0 fsrsezak 823 0.0027855153203342623 OHSU_R4_origfusion_Udelgen
23 Q0 4e4dmb9y 824 0.0027777777777777783 OHSU_R4_origfusion_Udelgen
23 Q0 ij4u980v 825 0.0027777777777777783 OHSU_R4_origfusion_Udelgen
23 Q0 5beiw78k 826 0.002777777777777777 OHSU_R4_origfusion_Udelgen
23 Q0 qwax5tg9 827 0.0027719605388056012 OHSU_R4_origfusion_Udelgen
23 Q0 7bdbefzs 828 0.002770083102493075 OHSU_R4_origfusion_Udelgen
23 Q0 ox7db2xq 829 0.002770083102493075 OHSU_R4_origfusion_Udelgen
23 Q0 sfbglg33 830 0.0027624309392265192 OHSU_R4_origfusion_Udelgen
23 Q0 9ooqrjvo 831 0.0027548209366391185 OHSU_R4_origfusion_Udelgen
23 Q0 ikuwldsd 832 0.0027472527472527475 OHSU_R4_origfusion_Udelgen
23 Q0 sx4f2jl8 833 0.0027472527472527475 OHSU_R4_origfusion_Udelgen
23 Q0 6fb8qgxo 834 0.00273224043715847 OHSU_R4_origfusion_Udelgen
23 Q0 e04rm758 835 0.00273224043715847 OHSU_R4_origfusion_Udelgen
23 Q0 tskdmidu 836 0.002730975064690661 OHSU_R4_origfusion_Udelgen
23 Q0 lcvnrl31 837 0.0027134474561200453 OHSU_R4_origfusion_Udelgen
23 Q0 55vu6b3u 838 0.002712328767123288 OHSU_R4_origfusion_Udelgen
23 Q0 a3qlknw4 839 0.002710027100271003 OHSU_R4_origfusion_Udelgen
23 Q0 o4isx15k 840 0.002710027100271003 OHSU_R4_origfusion_Udelgen
23 Q0 xfvq8i6m 841 0.0027042271622215 OHSU_R4_origfusion_Udelgen
23 Q0 8gs2spvy 842 0.0027027027027027033 OHSU_R4_origfusion_Udelgen
23 Q0 fwu28811 843 0.0026954177897574125 OHSU_R4_origfusion_Udelgen
23 Q0 pnpsn6dr 844 0.0026947938350185365 OHSU_R4_origfusion_Udelgen
23 Q0 p2c4bust 845 0.002690265867902382 OHSU_R4_origfusion_Udelgen
23 Q0 4h1zslxh 846 0.0026881720430107533 OHSU_R4_origfusion_Udelgen
23 Q0 nwh1842t 847 0.0026809651474530827 OHSU_R4_origfusion_Udelgen
23 Q0 q571agza 848 0.0026809651474530827 OHSU_R4_origfusion_Udelgen
23 Q0 ricjogdx 849 0.00267379679144385 OHSU_R4_origfusion_Udelgen
23 Q0 mq9vjnro 850 0.0026723439919314747 OHSU_R4_origfusion_Udelgen
23 Q0 ot9wfejx 851 0.0026709505099967103 OHSU_R4_origfusion_Udelgen
23 Q0 x5xipc4p 852 0.0026595744680851068 OHSU_R4_origfusion_Udelgen
23 Q0 pldpknn8 853 0.002647953527715072 OHSU_R4_origfusion_Udelgen
23 Q0 wsleywry 854 0.002645502645502645 OHSU_R4_origfusion_Udelgen
23 Q0 vhfl6l6k 855 0.002631578947368421 OHSU_R4_origfusion_Udelgen
23 Q0 sopzwy35 856 0.002623571017353401 OHSU_R4_origfusion_Udelgen
23 Q0 3afy5ent 857 0.002617801047120419 OHSU_R4_origfusion_Udelgen
23 Q0 6xzu2yaq 858 0.002617801047120419 OHSU_R4_origfusion_Udelgen
23 Q0 4nd4viix 859 0.0026109660574412533 OHSU_R4_origfusion_Udelgen
23 Q0 j23qrvrp 860 0.002608618188724786 OHSU_R4_origfusion_Udelgen
23 Q0 j8rtwy6l 861 0.0026041666666666665 OHSU_R4_origfusion_Udelgen
23 Q0 6h7ez20s 862 0.002597402597402597 OHSU_R4_origfusion_Udelgen
23 Q0 nxkxoved 863 0.002597402597402597 OHSU_R4_origfusion_Udelgen
23 Q0 sf0w0spq 864 0.002597402597402597 OHSU_R4_origfusion_Udelgen
23 Q0 0i4q84cf 865 0.0025906735751295338 OHSU_R4_origfusion_Udelgen
23 Q0 1mw03neu 866 0.0025906735751295338 OHSU_R4_origfusion_Udelgen
23 Q0 9a7x4z6s 867 0.0025906735751295338 OHSU_R4_origfusion_Udelgen
23 Q0 8sqbqjm1 868 0.002583979328165375 OHSU_R4_origfusion_Udelgen
23 Q0 aorlza66 869 0.002583979328165375 OHSU_R4_origfusion_Udelgen
23 Q0 jtbcomd6 870 0.002583979328165375 OHSU_R4_origfusion_Udelgen
23 Q0 dios78n3 871 0.002577319587628866 OHSU_R4_origfusion_Udelgen
23 Q0 h0223hb5 872 0.002577319587628866 OHSU_R4_origfusion_Udelgen
23 Q0 874i31h8 873 0.002570694087403599 OHSU_R4_origfusion_Udelgen
23 Q0 f2ciho6o 874 0.002570694087403599 OHSU_R4_origfusion_Udelgen
23 Q0 7p1qu2rf 875 0.002564102564102564 OHSU_R4_origfusion_Udelgen
23 Q0 9nfb5fqa 876 0.002564102564102564 OHSU_R4_origfusion_Udelgen
23 Q0 ut56gczm 877 0.002564102564102564 OHSU_R4_origfusion_Udelgen
23 Q0 901ghexi 878 0.002559731037216388 OHSU_R4_origfusion_Udelgen
23 Q0 25pjcozf 879 0.0025575447570332483 OHSU_R4_origfusion_Udelgen
23 Q0 2h3kz82b 880 0.0025575447570332483 OHSU_R4_origfusion_Udelgen
23 Q0 v5sfdicx 881 0.0025536244887874593 OHSU_R4_origfusion_Udelgen
23 Q0 uycys754 882 0.002551382455778188 OHSU_R4_origfusion_Udelgen
23 Q0 4g7revha 883 0.002546149981361728 OHSU_R4_origfusion_Udelgen
23 Q0 3d2kzqo2 884 0.002544529262086514 OHSU_R4_origfusion_Udelgen
23 Q0 4pg0kamv 885 0.002544529262086514 OHSU_R4_origfusion_Udelgen
23 Q0 m1uoqej8 886 0.0025380710659898475 OHSU_R4_origfusion_Udelgen
23 Q0 y778k3hs 887 0.0025380710659898475 OHSU_R4_origfusion_Udelgen
23 Q0 4nci3fsi 888 0.002531645569620253 OHSU_R4_origfusion_Udelgen
23 Q0 qb8v361t 889 0.002531645569620253 OHSU_R4_origfusion_Udelgen
23 Q0 q4qhf3gv 890 0.002528352274768571 OHSU_R4_origfusion_Udelgen
23 Q0 3x4t35eg 891 0.002525252525252525 OHSU_R4_origfusion_Udelgen
23 Q0 kdphde62 892 0.002525252525252525 OHSU_R4_origfusion_Udelgen
23 Q0 w5xaq43c 893 0.002525252525252525 OHSU_R4_origfusion_Udelgen
23 Q0 d624q452 894 0.0025243359181653193 OHSU_R4_origfusion_Udelgen
23 Q0 fm97bwbz 895 0.002520205227830289 OHSU_R4_origfusion_Udelgen
23 Q0 oub52ns2 896 0.0025161251064865523 OHSU_R4_origfusion_Udelgen
23 Q0 y5jaby3x 897 0.0025154856634632787 OHSU_R4_origfusion_Udelgen
23 Q0 lgdmlies 898 0.002514881744300083 OHSU_R4_origfusion_Udelgen
23 Q0 j5j2jarw 899 0.002512562814070352 OHSU_R4_origfusion_Udelgen
23 Q0 ud1i4x8f 900 0.002512562814070352 OHSU_R4_origfusion_Udelgen
23 Q0 9477si8o 901 0.002509143022718551 OHSU_R4_origfusion_Udelgen
23 Q0 sdwiq8et 902 0.002502318346345987 OHSU_R4_origfusion_Udelgen
23 Q0 2rjt47j9 903 0.002500985610092647 OHSU_R4_origfusion_Udelgen
23 Q0 rd5icfrc 904 0.0025 OHSU_R4_origfusion_Udelgen
23 Q0 vq75xdnf 905 0.0024980115331079736 OHSU_R4_origfusion_Udelgen
23 Q0 01728ehh 906 0.002493765586034913 OHSU_R4_origfusion_Udelgen
23 Q0 uay2223x 907 0.0024913129808885573 OHSU_R4_origfusion_Udelgen
23 Q0 8vmovr6q 908 0.0024875621890547268 OHSU_R4_origfusion_Udelgen
23 Q0 loiv8z0r 909 0.0024867724867724873 OHSU_R4_origfusion_Udelgen
23 Q0 gia383xu 910 0.0024813895781637717 OHSU_R4_origfusion_Udelgen
23 Q0 xtfv4dfs 911 0.0024752475247524753 OHSU_R4_origfusion_Udelgen
23 Q0 2y1y8jpx 912 0.0024691358024691358 OHSU_R4_origfusion_Udelgen
23 Q0 4508tbhi 913 0.0024630541871921183 OHSU_R4_origfusion_Udelgen
23 Q0 t2tvo083 914 0.002460290182046785 OHSU_R4_origfusion_Udelgen
23 Q0 zl2url8z 915 0.0024585135286242297 OHSU_R4_origfusion_Udelgen
23 Q0 60wwdokb 916 0.002457002457002457 OHSU_R4_origfusion_Udelgen
23 Q0 doppudag 917 0.0024509803921568627 OHSU_R4_origfusion_Udelgen
23 Q0 89b0m3l5 918 0.002444987775061125 OHSU_R4_origfusion_Udelgen
23 Q0 o9wr2toq 919 0.0024444299589335768 OHSU_R4_origfusion_Udelgen
23 Q0 9ddi0mm9 920 0.0024390243902439024 OHSU_R4_origfusion_Udelgen
23 Q0 mf0vx4ox 921 0.00243433222345542 OHSU_R4_origfusion_Udelgen
23 Q0 b3sy5alk 922 0.0024330900243309003 OHSU_R4_origfusion_Udelgen
23 Q0 cl021wl5 923 0.0024330900243309003 OHSU_R4_origfusion_Udelgen
23 Q0 2sdqehyw 924 0.0024271844660194173 OHSU_R4_origfusion_Udelgen
23 Q0 ak5pq312 925 0.0024271844660194173 OHSU_R4_origfusion_Udelgen
23 Q0 786gxlr8 926 0.0024213075060532693 OHSU_R4_origfusion_Udelgen
23 Q0 rnklbip9 927 0.0024166009981612816 OHSU_R4_origfusion_Udelgen
23 Q0 jeb5de0s 928 0.0024154589371980675 OHSU_R4_origfusion_Udelgen
23 Q0 qzx1iflk 929 0.0024154589371980675 OHSU_R4_origfusion_Udelgen
23 Q0 0cbjg2dc 930 0.002409638554216868 OHSU_R4_origfusion_Udelgen
23 Q0 4057qib7 931 0.002409638554216868 OHSU_R4_origfusion_Udelgen
23 Q0 cgdcsazr 932 0.002409638554216868 OHSU_R4_origfusion_Udelgen
23 Q0 jrfkd019 933 0.002403846153846154 OHSU_R4_origfusion_Udelgen
23 Q0 o2e5na78 934 0.002403846153846154 OHSU_R4_origfusion_Udelgen
23 Q0 td0xq525 935 0.0023923444976076554 OHSU_R4_origfusion_Udelgen
23 Q0 xtmozkf6 936 0.002386634844868735 OHSU_R4_origfusion_Udelgen
23 Q0 5fe8rmhm 937 0.002382614169780077 OHSU_R4_origfusion_Udelgen
23 Q0 y6l8f8gn 938 0.0023809523809523807 OHSU_R4_origfusion_Udelgen
23 Q0 a5r5574e 939 0.0023752969121140144 OHSU_R4_origfusion_Udelgen
23 Q0 m4v48h9s 940 0.0023752969121140144 OHSU_R4_origfusion_Udelgen
23 Q0 4sd9ydzk 941 0.0023696682464454982 OHSU_R4_origfusion_Udelgen
23 Q0 n03zk9ni 942 0.0023696682464454982 OHSU_R4_origfusion_Udelgen
23 Q0 09t52zix 943 0.0023640661938534283 OHSU_R4_origfusion_Udelgen
23 Q0 fy0yg0xh 944 0.0023640661938534283 OHSU_R4_origfusion_Udelgen
23 Q0 vluuha88 945 0.0023598844049729714 OHSU_R4_origfusion_Udelgen
23 Q0 958u08vb 946 0.002357419712070875 OHSU_R4_origfusion_Udelgen
23 Q0 cc7bmmim 947 0.0023567662176533144 OHSU_R4_origfusion_Udelgen
23 Q0 deas7kr0 948 0.002352941176470588 OHSU_R4_origfusion_Udelgen
23 Q0 nbxzyjvf 949 0.002352941176470588 OHSU_R4_origfusion_Udelgen
23 Q0 vgjz74ts 950 0.002347417840375587 OHSU_R4_origfusion_Udelgen
23 Q0 z6j61cez 951 0.002347417840375587 OHSU_R4_origfusion_Udelgen
23 Q0 kwwaf2bo 952 0.00234192037470726 OHSU_R4_origfusion_Udelgen
23 Q0 yvfjh8xy 953 0.00234192037470726 OHSU_R4_origfusion_Udelgen
23 Q0 z7u4n1f0 954 0.00234192037470726 OHSU_R4_origfusion_Udelgen
23 Q0 z5lvijn0 955 0.002336448598130841 OHSU_R4_origfusion_Udelgen
23 Q0 ery4w3rv 956 0.0023344476249031274 OHSU_R4_origfusion_Udelgen
23 Q0 2qsh2dlk 957 0.002325581395348837 OHSU_R4_origfusion_Udelgen
23 Q0 zvugq95c 958 0.002320185614849188 OHSU_R4_origfusion_Udelgen
23 Q0 psiuf9yh 959 0.002319261213720317 OHSU_R4_origfusion_Udelgen
23 Q0 av1gk318 960 0.0023148148148148147 OHSU_R4_origfusion_Udelgen
23 Q0 hrey5o6l 961 0.002314774827687471 OHSU_R4_origfusion_Udelgen
23 Q0 vfwcukoy 962 0.0023136667264649705 OHSU_R4_origfusion_Udelgen
23 Q0 5f5g9heu 963 0.002309468822170901 OHSU_R4_origfusion_Udelgen
23 Q0 07ryzlt0 964 0.002308067043225237 OHSU_R4_origfusion_Udelgen
23 Q0 642pa6sl 965 0.0023053846173895593 OHSU_R4_origfusion_Udelgen
23 Q0 9fy5btiy 966 0.002304147465437788 OHSU_R4_origfusion_Udelgen
23 Q0 erv9oz6r 967 0.002304147465437788 OHSU_R4_origfusion_Udelgen
23 Q0 lfx0sxmd 968 0.0023033774913474164 OHSU_R4_origfusion_Udelgen
23 Q0 ovpz36e7 969 0.002298850574712644 OHSU_R4_origfusion_Udelgen
23 Q0 8lkkez3n 970 0.0022935779816513767 OHSU_R4_origfusion_Udelgen
23 Q0 xxay3d3d 971 0.0022935779816513767 OHSU_R4_origfusion_Udelgen
23 Q0 140icux7 972 0.0022883295194508014 OHSU_R4_origfusion_Udelgen
23 Q0 nck48too 973 0.00228310502283105 OHSU_R4_origfusion_Udelgen
23 Q0 yawjdt5h 974 0.002277904328018223 OHSU_R4_origfusion_Udelgen
23 Q0 rtr2bimb 975 0.002267573696145125 OHSU_R4_origfusion_Udelgen
23 Q0 z4xb2ezo 976 0.002267573696145125 OHSU_R4_origfusion_Udelgen
23 Q0 baodjrw2 977 0.002252252252252252 OHSU_R4_origfusion_Udelgen
23 Q0 g7zmjrjr 978 0.002252252252252252 OHSU_R4_origfusion_Udelgen
23 Q0 suje0oo8 979 0.002252252252252252 OHSU_R4_origfusion_Udelgen
23 Q0 igohmd37 980 0.0022511199601791933 OHSU_R4_origfusion_Udelgen
23 Q0 l54hk7go 981 0.0022471910112359553 OHSU_R4_origfusion_Udelgen
23 Q0 sfzod1z1 982 0.0022471910112359553 OHSU_R4_origfusion_Udelgen
23 Q0 e5zib28k 983 0.002244775092457212 OHSU_R4_origfusion_Udelgen
23 Q0 247fspnb 984 0.002242152466367713 OHSU_R4_origfusion_Udelgen
23 Q0 nz3ww2fp 985 0.002242152466367713 OHSU_R4_origfusion_Udelgen
23 Q0 06kowddq 986 0.0022396569926100033 OHSU_R4_origfusion_Udelgen
23 Q0 ql56bzry 987 0.0022371364653243847 OHSU_R4_origfusion_Udelgen
23 Q0 ja9qu3p8 988 0.0022348081654630526 OHSU_R4_origfusion_Udelgen
23 Q0 yh9vunig 989 0.002232142857142857 OHSU_R4_origfusion_Udelgen
23 Q0 yxixjb2h 990 0.0022271714922049 OHSU_R4_origfusion_Udelgen
23 Q0 0epa9va4 991 0.0022240216455056945 OHSU_R4_origfusion_Udelgen
23 Q0 vnqxfdng 992 0.0022222222222222227 OHSU_R4_origfusion_Udelgen
23 Q0 zl2ohake 993 0.0022222222222222227 OHSU_R4_origfusion_Udelgen
23 Q0 dtlwjndn 994 0.002219377495266963 OHSU_R4_origfusion_Udelgen
23 Q0 9c5xlwk8 995 0.0022172949002217295 OHSU_R4_origfusion_Udelgen
23 Q0 z5k6f9l4 996 0.0022123893805309734 OHSU_R4_origfusion_Udelgen
23 Q0 cy22ol71 997 0.0022103333695616336 OHSU_R4_origfusion_Udelgen
23 Q0 0g7wy4yw 998 0.0022089321182381123 OHSU_R4_origfusion_Udelgen
23 Q0 1hmnx2re 999 0.002207505518763797 OHSU_R4_origfusion_Udelgen
23 Q0 acok4yci 1000 0.0021978021978021982 OHSU_R4_origfusion_Udelgen
24 Q0 97j1gt5k 1 0.04608655517333391 OHSU_R4_origfusion_Udelgen
24 Q0 c2jm0g88 2 0.04412400911045794 OHSU_R4_origfusion_Udelgen
24 Q0 xklom4l5 3 0.042329167484568914 OHSU_R4_origfusion_Udelgen
24 Q0 hycd9zua 4 0.042310694769711166 OHSU_R4_origfusion_Udelgen
24 Q0 phf2sgw5 5 0.04118799939695463 OHSU_R4_origfusion_Udelgen
24 Q0 k5ro0edf 6 0.04111845766824729 OHSU_R4_origfusion_Udelgen
24 Q0 bjq36px5 7 0.03985346883527061 OHSU_R4_origfusion_Udelgen
24 Q0 4j4xkkio 8 0.03867970534637201 OHSU_R4_origfusion_Udelgen
24 Q0 06x0cei2 9 0.03430451127819549 OHSU_R4_origfusion_Udelgen
24 Q0 kn594h5u 10 0.03415018425260845 OHSU_R4_origfusion_Udelgen
24 Q0 4s2hsm1o 11 0.03395622895622896 OHSU_R4_origfusion_Udelgen
24 Q0 cctvpphp 12 0.033877950006982266 OHSU_R4_origfusion_Udelgen
24 Q0 8lhkiw9p 13 0.033638958810873136 OHSU_R4_origfusion_Udelgen
24 Q0 m0qqf4n7 14 0.03336925287356322 OHSU_R4_origfusion_Udelgen
24 Q0 hnxv6az1 15 0.033161475869809214 OHSU_R4_origfusion_Udelgen
24 Q0 8ydwzl4z 16 0.03313651041812074 OHSU_R4_origfusion_Udelgen
24 Q0 1kul8sbe 17 0.032653442469827695 OHSU_R4_origfusion_Udelgen
24 Q0 bq7460ca 18 0.032644666826337335 OHSU_R4_origfusion_Udelgen
24 Q0 ufasdi1b 19 0.032609153298808466 OHSU_R4_origfusion_Udelgen
24 Q0 4ti8l2ea 20 0.03248124793933399 OHSU_R4_origfusion_Udelgen
24 Q0 d3l1sbeb 21 0.032324938574938566 OHSU_R4_origfusion_Udelgen
24 Q0 i8uwia3a 22 0.03225065021472207 OHSU_R4_origfusion_Udelgen
24 Q0 pruvl2l4 23 0.03209972661091498 OHSU_R4_origfusion_Udelgen
24 Q0 mx9nyd2q 24 0.03138238573021182 OHSU_R4_origfusion_Udelgen
24 Q0 jw65zrj6 25 0.031157801590641764 OHSU_R4_origfusion_Udelgen
24 Q0 qlgpez6f 26 0.029667970247680395 OHSU_R4_origfusion_Udelgen
24 Q0 ezny6ajo 27 0.02907739429254445 OHSU_R4_origfusion_Udelgen
24 Q0 xzbooifg 28 0.02882397453292976 OHSU_R4_origfusion_Udelgen
24 Q0 xrmwpep6 29 0.02876738177490057 OHSU_R4_origfusion_Udelgen
24 Q0 j2jvdpbg 30 0.028356409809161126 OHSU_R4_origfusion_Udelgen
24 Q0 9k6pjml1 31 0.028264905470513867 OHSU_R4_origfusion_Udelgen
24 Q0 d624q452 32 0.027522636961761448 OHSU_R4_origfusion_Udelgen
24 Q0 dgl7qapx 33 0.02692614681950203 OHSU_R4_origfusion_Udelgen
24 Q0 kx9wvw8c 34 0.026826365536042958 OHSU_R4_origfusion_Udelgen
24 Q0 ao50s1k2 35 0.0267759124217791 OHSU_R4_origfusion_Udelgen
24 Q0 vs32no7a 36 0.02654008761411161 OHSU_R4_origfusion_Udelgen
24 Q0 e5mf6qdo 37 0.02647344374643061 OHSU_R4_origfusion_Udelgen
24 Q0 xv7xonw6 38 0.026289324688370398 OHSU_R4_origfusion_Udelgen
24 Q0 jlfjru9s 39 0.0257712469777646 OHSU_R4_origfusion_Udelgen
24 Q0 vdpxhdfr 40 0.02572105036590616 OHSU_R4_origfusion_Udelgen
24 Q0 gqbxcgv1 41 0.02569197113634579 OHSU_R4_origfusion_Udelgen
24 Q0 n8q17oqw 42 0.025562509104355525 OHSU_R4_origfusion_Udelgen
24 Q0 yi6ugew9 43 0.025420489296636088 OHSU_R4_origfusion_Udelgen
24 Q0 jiisak9a 44 0.025344530577088714 OHSU_R4_origfusion_Udelgen
24 Q0 l8bj9twb 45 0.02493628295405321 OHSU_R4_origfusion_Udelgen
24 Q0 wl1uihn3 46 0.024868077467087368 OHSU_R4_origfusion_Udelgen
24 Q0 7p1qu2rf 47 0.024676850763807285 OHSU_R4_origfusion_Udelgen
24 Q0 rhojc8hx 48 0.0240171134907977 OHSU_R4_origfusion_Udelgen
24 Q0 u8ngna9d 49 0.023633447718336576 OHSU_R4_origfusion_Udelgen
24 Q0 t13vx0ls 50 0.023606023606023603 OHSU_R4_origfusion_Udelgen
24 Q0 etysmf39 51 0.02348617042445393 OHSU_R4_origfusion_Udelgen
24 Q0 axd0901z 52 0.023222439660795825 OHSU_R4_origfusion_Udelgen
24 Q0 ykmmtmsn 53 0.02282051282051282 OHSU_R4_origfusion_Udelgen
24 Q0 fol92pbd 54 0.02272553441204784 OHSU_R4_origfusion_Udelgen
24 Q0 k9p82pt5 55 0.022699859987023188 OHSU_R4_origfusion_Udelgen
24 Q0 2kbcrdpk 56 0.022640232565581 OHSU_R4_origfusion_Udelgen
24 Q0 dosj3jbm 57 0.022426135908471884 OHSU_R4_origfusion_Udelgen
24 Q0 2ly18d15 58 0.02232770745428973 OHSU_R4_origfusion_Udelgen
24 Q0 8kx9j6lo 59 0.02218030375903896 OHSU_R4_origfusion_Udelgen
24 Q0 r8zuno3m 60 0.021979575941904132 OHSU_R4_origfusion_Udelgen
24 Q0 0pro23px 61 0.021864986677690452 OHSU_R4_origfusion_Udelgen
24 Q0 dlv0kyb2 62 0.021798375006045364 OHSU_R4_origfusion_Udelgen
24 Q0 e38nu08a 63 0.02166033825573412 OHSU_R4_origfusion_Udelgen
24 Q0 6oxtlzqo 64 0.02143817691681292 OHSU_R4_origfusion_Udelgen
24 Q0 642pa6sl 65 0.02129681670238946 OHSU_R4_origfusion_Udelgen
24 Q0 v6zz498e 66 0.02120539629089561 OHSU_R4_origfusion_Udelgen
24 Q0 d7q7m7zz 67 0.021167410574472537 OHSU_R4_origfusion_Udelgen
24 Q0 u20e82de 68 0.02093692157630777 OHSU_R4_origfusion_Udelgen
24 Q0 grz8hhal 69 0.020883795883795884 OHSU_R4_origfusion_Udelgen
24 Q0 6veeygzp 70 0.02081277733660979 OHSU_R4_origfusion_Udelgen
24 Q0 9e3w7sv2 71 0.020740364922472845 OHSU_R4_origfusion_Udelgen
24 Q0 29z5fvyi 72 0.020618374770585708 OHSU_R4_origfusion_Udelgen
24 Q0 14twsem0 73 0.020477407033873248 OHSU_R4_origfusion_Udelgen
24 Q0 yezf62ac 74 0.020273049238403243 OHSU_R4_origfusion_Udelgen
24 Q0 xk8wxeab 75 0.020233005755741863 OHSU_R4_origfusion_Udelgen
24 Q0 ws1ysmae 76 0.019959483906352972 OHSU_R4_origfusion_Udelgen
24 Q0 4lused3z 77 0.019933458177445757 OHSU_R4_origfusion_Udelgen
24 Q0 we5riu1j 78 0.01987004443955607 OHSU_R4_origfusion_Udelgen
24 Q0 r4e4tg7r 79 0.019816345733776927 OHSU_R4_origfusion_Udelgen
24 Q0 ujvx714t 80 0.019641746628807633 OHSU_R4_origfusion_Udelgen
24 Q0 s3c986jq 81 0.019567511223408083 OHSU_R4_origfusion_Udelgen
24 Q0 lfdeowsl 82 0.01924723111163789 OHSU_R4_origfusion_Udelgen
24 Q0 07hj0vkb 83 0.01892338240067205 OHSU_R4_origfusion_Udelgen
24 Q0 uyarxbdo 84 0.01873266052832616 OHSU_R4_origfusion_Udelgen
24 Q0 an3apm5g 85 0.018712956377430062 OHSU_R4_origfusion_Udelgen
24 Q0 bzax1u33 86 0.018671823878505998 OHSU_R4_origfusion_Udelgen
24 Q0 13p018x5 87 0.018438697318007662 OHSU_R4_origfusion_Udelgen
24 Q0 mhdi16wz 88 0.018387762133571718 OHSU_R4_origfusion_Udelgen
24 Q0 ovimjpkx 89 0.01835110005076205 OHSU_R4_origfusion_Udelgen
24 Q0 7t7me2mw 90 0.01822738843965259 OHSU_R4_origfusion_Udelgen
24 Q0 uxfk6k3c 91 0.01775960916368512 OHSU_R4_origfusion_Udelgen
24 Q0 npob20n0 92 0.017713585060850228 OHSU_R4_origfusion_Udelgen
24 Q0 0j5828ah 93 0.01765979990626974 OHSU_R4_origfusion_Udelgen
24 Q0 85axgasj 94 0.016744447168494762 OHSU_R4_origfusion_Udelgen
24 Q0 ucm1em0s 95 0.016687297026876328 OHSU_R4_origfusion_Udelgen
24 Q0 bz3d3hmh 96 0.01651564464928965 OHSU_R4_origfusion_Udelgen
24 Q0 ikizdsy3 97 0.016252403718073537 OHSU_R4_origfusion_Udelgen
24 Q0 989j0lm0 98 0.016118484188844415 OHSU_R4_origfusion_Udelgen
24 Q0 81ob97ks 99 0.015589573989715728 OHSU_R4_origfusion_Udelgen
24 Q0 kvztcwu2 100 0.015384615384615384 OHSU_R4_origfusion_Udelgen
24 Q0 ji45igni 101 0.015366847419425782 OHSU_R4_origfusion_Udelgen
24 Q0 3t444bre 102 0.015310819463661234 OHSU_R4_origfusion_Udelgen
24 Q0 i4t1jq29 103 0.01518308394644396 OHSU_R4_origfusion_Udelgen
24 Q0 uqfkngko 104 0.015168232472782229 OHSU_R4_origfusion_Udelgen
24 Q0 gx7079nk 105 0.015057550719405382 OHSU_R4_origfusion_Udelgen
